Name,Kingdom,Phylum,Class,Order,Family,Genus,Species,Strain,3540_EB2225,3541_EB2225,3542_EB2225,3543_EB2225,3846_CP04536,3847_CP04536,3848_CP04536,3849_CP04536,3850_CP04536,3851_CP04536,3866_CP04536,3868_CP04536,Taxonomy Id,Taxonomy Lineage
Neisseria meningitidis,Bacteria,Proteobacteria,Betaproteobacteria,Neisseriales,Neisseriaceae,Neisseria,Neisseria meningitidis,Neisseria meningitidis,0,0,0,0,0,0,0,0,0,0,276.66,0,487,k__Bacteria(2);p__Proteobacteria(1224);c__Betaproteobacteria(28216);o__Neisseriales(206351);f__Neisseriaceae(481);g__Neisseria(482);s__Neisseria meningitidis(487);t__Neisseria meningitidis(487);
Neisseria mucosa,Bacteria,Proteobacteria,Betaproteobacteria,Neisseriales,Neisseriaceae,Neisseria,Neisseria mucosa,Neisseria mucosa,0,0,0,0,0,0,0,0,0,0,207.19,107.95,488,k__Bacteria(2);p__Proteobacteria(1224);c__Betaproteobacteria(28216);o__Neisseriales(206351);f__Neisseriaceae(481);g__Neisseria(482);s__Neisseria mucosa(488);t__Neisseria mucosa(488);
Neisseria sicca ATCC 29256,Bacteria,Proteobacteria,Betaproteobacteria,Neisseriales,Neisseriaceae,Neisseria,Neisseria sicca,Neisseria sicca ATCC 29256,280.08,0,0,0,0,0,0,0,0,0,0,0,547045,k__Bacteria(2);p__Proteobacteria(1224);c__Betaproteobacteria(28216);o__Neisseriales(206351);f__Neisseriaceae(481);g__Neisseria(482);s__Neisseria sicca(490);t__Neisseria sicca ATCC 29256(547045);
Neisseria sp. HMSC065D04,Bacteria,Proteobacteria,Betaproteobacteria,Neisseriales,Neisseriaceae,Neisseria,Neisseria_u_s,Neisseria sp. HMSC065D04,410.56,0,0,0,0,0,0,0,0,0,0,0,1739542,k__Bacteria(2);p__Proteobacteria(1224);c__Betaproteobacteria(28216);o__Neisseriales(206351);f__Neisseriaceae(481);g__Neisseria(482);s__Neisseria_u_s(482);t__Neisseria sp. HMSC065D04(1739542);
Neisseria sp. HMSC068C04,Bacteria,Proteobacteria,Betaproteobacteria,Neisseriales,Neisseriaceae,Neisseria,Neisseria_u_s,Neisseria sp. HMSC068C04,0,0,0,0,0,0,0,0,0,0,1017.39,0,1715179,k__Bacteria(2);p__Proteobacteria(1224);c__Betaproteobacteria(28216);o__Neisseriales(206351);f__Neisseriaceae(481);g__Neisseria(482);s__Neisseria_u_s(482);t__Neisseria sp. HMSC068C04(1715179);
Neisseria sp. oral taxon 014 str. F0314,Bacteria,Proteobacteria,Betaproteobacteria,Neisseriales,Neisseriaceae,Neisseria,Neisseria_u_s,Neisseria sp. oral taxon 014 str. F0314,0,0,0,0,0,0,0,0,0,0,0,248.47,641149,k__Bacteria(2);p__Proteobacteria(1224);c__Betaproteobacteria(28216);o__Neisseriales(206351);f__Neisseriaceae(481);g__Neisseria(482);s__Neisseria_u_s(482);t__Neisseria sp. oral taxon 014 str. F0314(641149);
Odoribacter sp. AF21-41,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Odoribacteraceae,Odoribacter,Odoribacter_u_s,Odoribacter sp. AF21-41,0,516.04,524.06,0,0,0,0,0,0,0,0,0,2293111,k__Bacteria(2);p__Bacteroidetes(976);c__Bacteroidia(200643);o__Bacteroidales(171549);f__Odoribacteraceae(1853231);g__Odoribacter(283168);s__Odoribacter_u_s(283168);t__Odoribacter sp. AF21-41(2293111);
Odoribacter splanchnicus DSM 20712,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Odoribacteraceae,Odoribacter,Odoribacter splanchnicus,Odoribacter splanchnicus DSM 20712,0,280.23,111.83,146.35,0,354.14,1687.17,0,0,0,0,0,709991,k__Bacteria(2);p__Bacteroidetes(976);c__Bacteroidia(200643);o__Bacteroidales(171549);f__Odoribacteraceae(1853231);g__Odoribacter(283168);s__Odoribacter splanchnicus(28118);t__Odoribacter splanchnicus DSM 20712(709991);
Olsenella sp. oral taxon 807,Bacteria,Actinobacteria,Coriobacteriia,Coriobacteriales,Atopobiaceae,Olsenella,Olsenella_u_s,Olsenella sp. oral taxon 807,0,0,0,0,0,0,0,1147.93,993.35,0,358.98,84.1,712411,k__Bacteria(2);p__Actinobacteria(201174);c__Coriobacteriia(84998);o__Coriobacteriales(84999);f__Atopobiaceae(1643824);g__Olsenella(133925);s__Olsenella_u_s(133925);t__Olsenella sp. oral taxon 807(712411);
Olsenella uli DSM 7084,Bacteria,Actinobacteria,Coriobacteriia,Coriobacteriales,Atopobiaceae,Olsenella,Olsenella uli,Olsenella uli DSM 7084,0,0,0,0,0,0,0,8540.95,2625.71,0,0,0,633147,k__Bacteria(2);p__Actinobacteria(201174);c__Coriobacteriia(84998);o__Coriobacteriales(84999);f__Atopobiaceae(1643824);g__Olsenella(133925);s__Olsenella uli(133926);t__Olsenella uli DSM 7084(633147);
Oribacterium_u_t,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Oribacterium,Oribacterium_u_s,Oribacterium_u_t,0,0,0,0,0,122.72,75.04,0,159.93,0,0,0,265975,k__Bacteria(2);p__Firmicutes(1239);c__Clostridia(186801);o__Clostridiales(186802);f__Lachnospiraceae(186803);g__Oribacterium(265975);s__Oribacterium_u_s(265975);t__Oribacterium_u_t(265975);
Oribacterium asaccharolyticum ACB7,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Oribacterium,Oribacterium asaccharolyticum,Oribacterium asaccharolyticum ACB7,0,0,0,0,115.92,0,0,75.76,0,0,0,251.88,796944,k__Bacteria(2);p__Firmicutes(1239);c__Clostridia(186801);o__Clostridiales(186802);f__Lachnospiraceae(186803);g__Oribacterium(265975);s__Oribacterium asaccharolyticum(1501332);t__Oribacterium asaccharolyticum ACB7(796944);
Oribacterium parvum,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Oribacterium,Oribacterium parvum,Oribacterium parvum,0,0,0,0,0,0,0,0,0,0,0,116.12,1501329,k__Bacteria(2);p__Firmicutes(1239);c__Clostridia(186801);o__Clostridiales(186802);f__Lachnospiraceae(186803);g__Oribacterium(265975);s__Oribacterium parvum(1501329);t__Oribacterium parvum(1501329);
Oribacterium parvum ACB1,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Oribacterium,Oribacterium parvum,Oribacterium parvum ACB1,0,0,0,0,0,0,0,437.98,0,0,0,0,796943,k__Bacteria(2);p__Firmicutes(1239);c__Clostridia(186801);o__Clostridiales(186802);f__Lachnospiraceae(186803);g__Oribacterium(265975);s__Oribacterium parvum(1501329);t__Oribacterium parvum ACB1(796943);
Oribacterium parvum ACB8,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Oribacterium,Oribacterium parvum,Oribacterium parvum ACB8,0,0,0,0,0,0,0,0,331.27,0,105.84,0,796945,k__Bacteria(2);p__Firmicutes(1239);c__Clostridia(186801);o__Clostridiales(186802);f__Lachnospiraceae(186803);g__Oribacterium(265975);s__Oribacterium parvum(1501329);t__Oribacterium parvum ACB8(796945);
Oribacterium sinus F0268,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Oribacterium,Oribacterium sinus,Oribacterium sinus F0268,0,0,0,0,358.77,0,0,437.43,319.44,0,87.08,212.94,585501,k__Bacteria(2);p__Firmicutes(1239);c__Clostridia(186801);o__Clostridiales(186802);f__Lachnospiraceae(186803);g__Oribacterium(265975);s__Oribacterium sinus(237576);t__Oribacterium sinus F0268(585501);
Oribacterium sp. oral taxon 108 str. F0425,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Oribacterium,Oribacterium_u_s,Oribacterium sp. oral taxon 108 str. F0425,0,0,0,0,0,0,0,0,0,0,0,197.01,904296,k__Bacteria(2);p__Firmicutes(1239);c__Clostridia(186801);o__Clostridiales(186802);f__Lachnospiraceae(186803);g__Oribacterium(265975);s__Oribacterium_u_s(265975);t__Oribacterium sp. oral taxon 108 str. F0425(904296);
Oscillibacter_u_t,Bacteria,Firmicutes,Clostridia,Clostridiales,Oscillospiraceae,Oscillibacter,Oscillibacter_u_s,Oscillibacter_u_t,0,0,0,0,0,172.1,91.39,0,270.42,0,0,0,459786,k__Bacteria(2);p__Firmicutes(1239);c__Clostridia(186801);o__Clostridiales(186802);f__Oscillospiraceae(216572);g__Oscillibacter(459786);s__Oscillibacter_u_s(459786);t__Oscillibacter_u_t(459786);
Oscillibacter sp. PEA192,Bacteria,Firmicutes,Clostridia,Clostridiales,Oscillospiraceae,Oscillibacter,Oscillibacter_u_s,Oscillibacter sp. PEA192,0,0,0,784.76,0,0,0,0,0,0,0,0,2109687,k__Bacteria(2);p__Firmicutes(1239);c__Clostridia(186801);o__Clostridiales(186802);f__Oscillospiraceae(216572);g__Oscillibacter(459786);s__Oscillibacter_u_s(459786);t__Oscillibacter sp. PEA192(2109687);
Oscillospiraceae bacterium VE202-24,Bacteria,Firmicutes,Clostridia,Clostridiales,Oscillospiraceae,Oscillospiraceae_u_g,Oscillospiraceae_u_s,Oscillospiraceae bacterium VE202-24,0,0,0,770.63,0,0,0,0,0,0,0,0,1232459,k__Bacteria(2);p__Firmicutes(1239);c__Clostridia(186801);o__Clostridiales(186802);f__Oscillospiraceae(216572);g__Oscillospiraceae_u_g(216572);s__Oscillospiraceae_u_s(216572);t__Oscillospiraceae bacterium VE202-24(1232459);
Parabacteroides distasonis ATCC 8503,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Tannerellaceae,Parabacteroides,Parabacteroides distasonis,Parabacteroides distasonis ATCC 8503,0,0,0,0,0,0,7437.29,0,0,0,0,0,435591,k__Bacteria(2);p__Bacteroidetes(976);c__Bacteroidia(200643);o__Bacteroidales(171549);f__Tannerellaceae(2005525);g__Parabacteroides(375288);s__Parabacteroides distasonis(823);t__Parabacteroides distasonis ATCC 8503(435591);
Parabacteroides distasonis,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Tannerellaceae,Parabacteroides,Parabacteroides distasonis,Parabacteroides distasonis,0,3987.81,0,0,0,3704.73,0,0,0,0,0,0,823,k__Bacteria(2);p__Bacteroidetes(976);c__Bacteroidia(200643);o__Bacteroidales(171549);f__Tannerellaceae(2005525);g__Parabacteroides(375288);s__Parabacteroides distasonis(823);t__Parabacteroides distasonis(823);
Parabacteroides distasonis str. 3999B T(B) 4,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Tannerellaceae,Parabacteroides,Parabacteroides distasonis,Parabacteroides distasonis str. 3999B T(B) 4,0,0,4504.25,0,0,0,0,0,0,0,0,0,1339344,k__Bacteria(2);p__Bacteroidetes(976);c__Bacteroidia(200643);o__Bacteroidales(171549);f__Tannerellaceae(2005525);g__Parabacteroides(375288);s__Parabacteroides distasonis(823);t__Parabacteroides distasonis str. 3999B T(B) 4(1339344);
Parabacteroides merdae ATCC 43184,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Tannerellaceae,Parabacteroides,Parabacteroides merdae,Parabacteroides merdae ATCC 43184,0,4257.11,3960.34,545.45,0,627.41,1468.61,0,0,0,0,0,411477,k__Bacteria(2);p__Bacteroidetes(976);c__Bacteroidia(200643);o__Bacteroidales(171549);f__Tannerellaceae(2005525);g__Parabacteroides(375288);s__Parabacteroides merdae(46503);t__Parabacteroides merdae ATCC 43184(411477);
Parabacteroides_u_t,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Tannerellaceae,Parabacteroides,Parabacteroides_u_s,Parabacteroides_u_t,0,425.4,5475.4,0,0,218.08,216.95,0,0,0,0,0,375288,k__Bacteria(2);p__Bacteroidetes(976);c__Bacteroidia(200643);o__Bacteroidales(171549);f__Tannerellaceae(2005525);g__Parabacteroides(375288);s__Parabacteroides_u_s(375288);t__Parabacteroides_u_t(375288);
Parabacteroides sp. AT13,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Tannerellaceae,Parabacteroides,Parabacteroides_u_s,Parabacteroides sp. AT13,0,0,0,0,0,3594.74,7062.72,0,0,0,0,0,2025877,k__Bacteria(2);p__Bacteroidetes(976);c__Bacteroidia(200643);o__Bacteroidales(171549);f__Tannerellaceae(2005525);g__Parabacteroides(375288);s__Parabacteroides_u_s(375288);t__Parabacteroides sp. AT13(2025877);
Parabacteroides sp. D26,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Tannerellaceae,Parabacteroides,Parabacteroides_u_s,Parabacteroides sp. D26,0,3502,4529.12,0,0,0,0,0,0,0,0,0,658662,k__Bacteria(2);p__Bacteroidetes(976);c__Bacteroidia(200643);o__Bacteroidales(171549);f__Tannerellaceae(2005525);g__Parabacteroides(375288);s__Parabacteroides_u_s(375288);t__Parabacteroides sp. D26(658662);
Paraprevotella clara YIT 11840,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Prevotellaceae,Paraprevotella,Paraprevotella clara,Paraprevotella clara YIT 11840,0,0,0,0,0,2611.08,5800,0,0,0,0,0,762968,k__Bacteria(2);p__Bacteroidetes(976);c__Bacteroidia(200643);o__Bacteroidales(171549);f__Prevotellaceae(171552);g__Paraprevotella(577309);s__Paraprevotella clara(454154);t__Paraprevotella clara YIT 11840(762968);
Paraprevotella xylaniphila YIT 11841,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Prevotellaceae,Paraprevotella,Paraprevotella xylaniphila,Paraprevotella xylaniphila YIT 11841,0,0,0,0,0,850.74,1922.71,0,0,0,0,0,762982,k__Bacteria(2);p__Bacteroidetes(976);c__Bacteroidia(200643);o__Bacteroidales(171549);f__Prevotellaceae(171552);g__Paraprevotella(577309);s__Paraprevotella xylaniphila(454155);t__Paraprevotella xylaniphila YIT 11841(762982);
Parasutterella excrementihominis YIT 11859,Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,Sutterellaceae,Parasutterella,Parasutterella excrementihominis,Parasutterella excrementihominis YIT 11859,0,1814.06,1568.81,0,0,0,0,0,0,0,0,0,762966,k__Bacteria(2);p__Proteobacteria(1224);c__Betaproteobacteria(28216);o__Burkholderiales(80840);f__Sutterellaceae(995019);g__Parasutterella(577310);s__Parasutterella excrementihominis(487175);t__Parasutterella excrementihominis YIT 11859(762966);
Parvimonas micra,Bacteria,Firmicutes,Tissierellia,Tissierellales,Peptoniphilaceae,Parvimonas,Parvimonas micra,Parvimonas micra,0,0,0,0,0,0,0,993.07,464.27,0,0,0,33033,k__Bacteria(2);p__Firmicutes(1239);c__Tissierellia(1737404);o__Tissierellales(1737405);f__Peptoniphilaceae(1570339);g__Parvimonas(543311);s__Parvimonas micra(33033);t__Parvimonas micra(33033);
Clostridioides difficile F501,Bacteria,Firmicutes,Clostridia,Clostridiales,Peptostreptococcaceae,Clostridioides,Clostridioides difficile,Clostridioides difficile F501,0,0,0,0,0,5705.07,10889.5,0,5004.23,8229.76,0,0,1151372,k__Bacteria(2);p__Firmicutes(1239);c__Clostridia(186801);o__Clostridiales(186802);f__Peptostreptococcaceae(186804);g__Clostridioides(1870884);s__Clostridioides difficile(1496);t__Clostridioides difficile F501(1151372);
Peptoniphilus lacrimalis DNF00528,Bacteria,Firmicutes,Tissierellia,Tissierellales,Peptoniphilaceae,Peptoniphilus,Peptoniphilus lacrimalis,Peptoniphilus lacrimalis DNF00528,0,0,0,0,0,0,0,7079.14,5404.7,0,2704.31,224.26,1401070,k__Bacteria(2);p__Firmicutes(1239);c__Tissierellia(1737404);o__Tissierellales(1737405);f__Peptoniphilaceae(1570339);g__Peptoniphilus(162289);s__Peptoniphilus lacrimalis(33031);t__Peptoniphilus lacrimalis DNF00528(1401070);
Peptostreptococcus sp. MV1,Bacteria,Firmicutes,Clostridia,Clostridiales,Peptostreptococcaceae,Peptostreptococcus,Peptostreptococcus_u_s,Peptostreptococcus sp. MV1,0,0,0,0,0,0,0,88.08,0,0,0,0,1219626,k__Bacteria(2);p__Firmicutes(1239);c__Clostridia(186801);o__Clostridiales(186802);f__Peptostreptococcaceae(186804);g__Peptostreptococcus(1257);s__Peptostreptococcus_u_s(1257);t__Peptostreptococcus sp. MV1(1219626);
Peptostreptococcus stomatis DSM 17678,Bacteria,Firmicutes,Clostridia,Clostridiales,Peptostreptococcaceae,Peptostreptococcus,Peptostreptococcus stomatis,Peptostreptococcus stomatis DSM 17678,0,0,0,0,0,0,0,637.55,426.59,0,199.13,0,596315,k__Bacteria(2);p__Firmicutes(1239);c__Clostridia(186801);o__Clostridiales(186802);f__Peptostreptococcaceae(186804);g__Peptostreptococcus(1257);s__Peptostreptococcus stomatis(341694);t__Peptostreptococcus stomatis DSM 17678(596315);
Phascolarctobacterium faecium,Bacteria,Firmicutes,Negativicutes,Acidaminococcales,Acidaminococcaceae,Phascolarctobacterium,Phascolarctobacterium faecium,Phascolarctobacterium faecium,0,0,0,0,0,1297.03,2657.3,0,381.5,0,0,0,33025,k__Bacteria(2);p__Firmicutes(1239);c__Negativicutes(909932);o__Acidaminococcales(1843488);f__Acidaminococcaceae(909930);g__Phascolarctobacterium(33024);s__Phascolarctobacterium faecium(33025);t__Phascolarctobacterium faecium(33025);
Porphyromonadaceae bacterium KA00676,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Porphyromonadaceae,Porphyromonadaceae_u_g,Porphyromonadaceae_u_s,Porphyromonadaceae bacterium KA00676,110.34,0,0,0,0,0,0,0,0,0,3990.41,369.66,1588749,k__Bacteria(2);p__Bacteroidetes(976);c__Bacteroidia(200643);o__Bacteroidales(171549);f__Porphyromonadaceae(171551);g__Porphyromonadaceae_u_g(171551);s__Porphyromonadaceae_u_s(171551);t__Porphyromonadaceae bacterium KA00676(1588749);
Porphyromonas_u_t,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Porphyromonadaceae,Porphyromonas,Porphyromonas_u_s,Porphyromonas_u_t,256.82,0,0,0,0,0,0,0,0,0,0,0,836,k__Bacteria(2);p__Bacteroidetes(976);c__Bacteroidia(200643);o__Bacteroidales(171549);f__Porphyromonadaceae(171551);g__Porphyromonas(836);s__Porphyromonas_u_s(836);t__Porphyromonas_u_t(836);
Porphyromonas catoniae,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Porphyromonadaceae,Porphyromonas,Porphyromonas catoniae,Porphyromonas catoniae,0,0,0,0,0,0,0,0,0,0,91.18,154.55,41976,k__Bacteria(2);p__Bacteroidetes(976);c__Bacteroidia(200643);o__Bacteroidales(171549);f__Porphyromonadaceae(171551);g__Porphyromonas(836);s__Porphyromonas catoniae(41976);t__Porphyromonas catoniae(41976);
Porphyromonas endodontalis ATCC 35406,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Porphyromonadaceae,Porphyromonas,Porphyromonas endodontalis,Porphyromonas endodontalis ATCC 35406,0,0,0,0,0,0,0,0,0,0,514.08,0,553175,k__Bacteria(2);p__Bacteroidetes(976);c__Bacteroidia(200643);o__Bacteroidales(171549);f__Porphyromonadaceae(171551);g__Porphyromonas(836);s__Porphyromonas endodontalis(28124);t__Porphyromonas endodontalis ATCC 35406(553175);
Porphyromonas sp. 31_2,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Porphyromonadaceae,Porphyromonas,Porphyromonas_u_s,Porphyromonas sp. 31_2,0,3253.02,3946.34,0,0,3965.98,7457.99,0,0,0,0,0,658663,k__Bacteria(2);p__Bacteroidetes(976);c__Bacteroidia(200643);o__Bacteroidales(171549);f__Porphyromonadaceae(171551);g__Porphyromonas(836);s__Porphyromonas_u_s(836);t__Porphyromonas sp. 31_2(658663);
Porphyromonas sp. oral taxon 279 str. F0450,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Porphyromonadaceae,Porphyromonas,Porphyromonas_u_s,Porphyromonas sp. oral taxon 279 str. F0450,0,0,0,0,0,0,0,0,0,0,2991.18,677.3,1125723,k__Bacteria(2);p__Bacteroidetes(976);c__Bacteroidia(200643);o__Bacteroidales(171549);f__Porphyromonadaceae(171551);g__Porphyromonas(836);s__Porphyromonas_u_s(836);t__Porphyromonas sp. oral taxon 279 str. F0450(1125723);
Prevotella_u_t,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Prevotellaceae,Prevotella,Prevotella_u_s,Prevotella_u_t,162.99,0,0,0,0,0,0,0,0,0,228.87,0,838,k__Bacteria(2);p__Bacteroidetes(976);c__Bacteroidia(200643);o__Bacteroidales(171549);f__Prevotellaceae(171552);g__Prevotella(838);s__Prevotella_u_s(838);t__Prevotella_u_t(838);
Prevotella aurantiaca JCM 15754,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Prevotellaceae,Prevotella,Prevotella aurantiaca,Prevotella aurantiaca JCM 15754,0,0,0,0,0,0,0,0,0,0,1238.52,0,1236508,k__Bacteria(2);p__Bacteroidetes(976);c__Bacteroidia(200643);o__Bacteroidales(171549);f__Prevotellaceae(171552);g__Prevotella(838);s__Prevotella aurantiaca(596085);t__Prevotella aurantiaca JCM 15754(1236508);
Prevotella denticola CRIS 18C-A,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Prevotellaceae,Prevotella,Prevotella denticola,Prevotella denticola CRIS 18C-A,0,0,0,0,0,0,0,0,0,0,0,536.29,944557,k__Bacteria(2);p__Bacteroidetes(976);c__Bacteroidia(200643);o__Bacteroidales(171549);f__Prevotellaceae(171552);g__Prevotella(838);s__Prevotella denticola(28129);t__Prevotella denticola CRIS 18C-A(944557);
Prevotella histicola JCM 15637 = DNF00424,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Prevotellaceae,Prevotella,Prevotella histicola,Prevotella histicola JCM 15637 = DNF00424,0,0,0,0,0,0,0,0,0,0,0,6659.48,1236504,k__Bacteria(2);p__Bacteroidetes(976);c__Bacteroidia(200643);o__Bacteroidales(171549);f__Prevotellaceae(171552);g__Prevotella(838);s__Prevotella histicola(470565);t__Prevotella histicola JCM 15637 = DNF00424(1236504);
Prevotella intermedia,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Prevotellaceae,Prevotella,Prevotella intermedia,Prevotella intermedia,0,0,0,0,0,0,0,0,0,0,0,171.44,28131,k__Bacteria(2);p__Bacteroidetes(976);c__Bacteroidia(200643);o__Bacteroidales(171549);f__Prevotellaceae(171552);g__Prevotella(838);s__Prevotella intermedia(28131);t__Prevotella intermedia(28131);
Prevotella jejuni,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Prevotellaceae,Prevotella,Prevotella jejuni,Prevotella jejuni,0,0,0,0,0,0,0,0,0,0,0,506.27,1177574,k__Bacteria(2);p__Bacteroidetes(976);c__Bacteroidia(200643);o__Bacteroidales(171549);f__Prevotellaceae(171552);g__Prevotella(838);s__Prevotella jejuni(1177574);t__Prevotella jejuni(1177574);
Prevotella loescheii DSM 19665 = JCM 12249 = ATCC 15930,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Prevotellaceae,Prevotella,Prevotella loescheii,Prevotella loescheii DSM 19665 = JCM 12249 = ATCC 15930,0,0,0,0,0,0,0,0,0,0,0,180.56,1122985,k__Bacteria(2);p__Bacteroidetes(976);c__Bacteroidia(200643);o__Bacteroidales(171549);f__Prevotellaceae(171552);g__Prevotella(838);s__Prevotella loescheii(840);t__Prevotella loescheii DSM 19665 = JCM 12249 = ATCC 15930(1122985);
Prevotella melaninogenica ATCC 25845,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Prevotellaceae,Prevotella,Prevotella melaninogenica,Prevotella melaninogenica ATCC 25845,0,0,0,0,0,0,0,0,0,0,1441.48,803.67,553174,k__Bacteria(2);p__Bacteroidetes(976);c__Bacteroidia(200643);o__Bacteroidales(171549);f__Prevotellaceae(171552);g__Prevotella(838);s__Prevotella melaninogenica(28132);t__Prevotella melaninogenica ATCC 25845(553174);
Prevotella nanceiensis DSM 19126 = JCM 15639,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Prevotellaceae,Prevotella,Prevotella nanceiensis,Prevotella nanceiensis DSM 19126 = JCM 15639,0,0,0,0,0,0,0,0,0,0,1940.51,293.57,1122988,k__Bacteria(2);p__Bacteroidetes(976);c__Bacteroidia(200643);o__Bacteroidales(171549);f__Prevotellaceae(171552);g__Prevotella(838);s__Prevotella nanceiensis(425941);t__Prevotella nanceiensis DSM 19126 = JCM 15639(1122988);
Prevotella nigrescens ATCC 33563,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Prevotellaceae,Prevotella,Prevotella nigrescens,Prevotella nigrescens ATCC 33563,0,0,0,0,0,0,0,0,0,0,0,223.45,997352,k__Bacteria(2);p__Bacteroidetes(976);c__Bacteroidia(200643);o__Bacteroidales(171549);f__Prevotellaceae(171552);g__Prevotella(838);s__Prevotella nigrescens(28133);t__Prevotella nigrescens ATCC 33563(997352);
Prevotella oris C735,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Prevotellaceae,Prevotella,Prevotella oris,Prevotella oris C735,0,0,0,0,0,0,0,0,0,0,0,480.32,563008,k__Bacteria(2);p__Bacteroidetes(976);c__Bacteroidia(200643);o__Bacteroidales(171549);f__Prevotellaceae(171552);g__Prevotella(838);s__Prevotella oris(28135);t__Prevotella oris C735(563008);
